Species,Fuel,Sector,Region,2014
ALD2,liquid-fuel-plus-natural-gas,ALD2_ind,CAN,3.944950207091362e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_ind,MEX,3.28408470331216e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_ind,JPN,1.8431968191167145e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_ind,ANZ,1.678038926545156e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_ind,EUR,3.352253996962636e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_ind,ROE,3.508727320504489e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_ind,RUS,0.00010608006703753648
ALD2,liquid-fuel-plus-natural-gas,ALD2_ind,ASI,6.165101263294647e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_ind,CHN,3.763119971296058e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_ind,IND,0.0001696659622284141
ALD2,liquid-fuel-plus-natural-gas,ALD2_ind,BRA,7.106942800901134e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_ind,AFR,0.0003819499934377126
ALD2,liquid-fuel-plus-natural-gas,ALD2_ind,MES,0.0011098767759773844
ALD2,liquid-fuel-plus-natural-gas,ALD2_ind,LAM,0.0001541637285906909
ALD2,liquid-fuel-plus-natural-gas,ALD2_ind,REA,2.5242325999855166e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_ind,KOR,7.356880543518423e-06
ALD2,liquid-fuel-plus-natural-gas,ALD2_ind,IDZ,4.822907129451082e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_nrtr,USA,0.003842431169477213
ALD2,liquid-fuel-plus-natural-gas,ALD2_nrtr,CAN,7.46134599708431e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_nrtr,MEX,2.5371408260349428e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_nrtr,JPN,5.39792752375376e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_nrtr,ANZ,1.669537578253884e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_nrtr,EUR,0.00036170394638473165
ALD2,liquid-fuel-plus-natural-gas,ALD2_nrtr,ROE,3.636897039109854e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_nrtr,RUS,8.101582980593379e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_nrtr,ASI,3.505897378895303e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_nrtr,CHN,0.0006431827591395272
ALD2,liquid-fuel-plus-natural-gas,ALD2_nrtr,IND,0.00020179847920335264
ALD2,liquid-fuel-plus-natural-gas,ALD2_nrtr,BRA,7.747529097913086e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_nrtr,AFR,4.945198019548292e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_nrtr,MES,8.213020376213239e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_nrtr,LAM,5.852911510077059e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_nrtr,REA,8.773184278037427e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_nrtr,KOR,1.149302688801331e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_nrtr,IDZ,5.856908356527726e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoc,USA,0.0005133137955024206
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoc,CAN,0.002242194335349513
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoc,MEX,8.338219168868787e-06
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoc,JPN,0.0012222672524190793
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoc,ANZ,9.834539098141027e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoc,EUR,0.0004632250563672784
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoc,ROE,2.5301147835637765e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoc,RUS,4.55878894616175e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoc,ASI,0.0004898046758230465
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoc,CHN,0.0009771369701125343
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoc,IND,8.617677088098998e-06
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoc,BRA,4.482481830709614e-06
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoc,AFR,0.0001078273610896017
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoc,MES,0.00017501351071648634
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoc,LAM,0.00020630043379463801
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoc,REA,0.0003340088098939694
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoc,KOR,9.319946756583138e-06
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoc,IDZ,6.311168758835492e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoo,USA,0.024505887040136298
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoo,CAN,0.006263824064858635
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoo,MEX,0.0004924199097886108
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoo,JPN,0.0001332695497338994
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoo,ANZ,0.000696245356703835
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoo,EUR,0.004384106233959698
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoo,ROE,0.0004347713375654609
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoo,RUS,0.00019558037101652473
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoo,ASI,0.0015230887253115054
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoo,CHN,0.0031731420568267155
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoo,IND,0.006718304375170873
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoo,BRA,0.0010359593301167657
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoo,AFR,0.0010060464462255056
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoo,MES,0.0005790382682322535
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoo,LAM,0.00163704928596876
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoo,REA,0.000984308874425578
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoo,KOR,0.0002931899970301618
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcoo,IDZ,0.0006287306393964391
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcor,USA,0.0002793248855742216
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcor,CAN,0.00012279513204840897
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcor,MEX,1.0631467822603326e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcor,JPN,0.00013100278924681156
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcor,ANZ,2.319871983258269e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcor,EUR,0.0002667424260107236
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcor,ROE,2.6013887617978646e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcor,RUS,4.019655131439277e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcor,ASI,3.611660811370646e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcor,CHN,0.00024439242037957665
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcor,IND,0.0053180844706110265
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcor,BRA,1.2411546512914385e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcor,AFR,4.0839187473426824e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcor,MES,0.00016910187078896096
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcor,LAM,2.9836328799105805e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcor,REA,0.00018458196193672183
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcor,KOR,1.944018264487614e-06
ALD2,liquid-fuel-plus-natural-gas,ALD2_rcor,IDZ,2.1918303116524308e-05
ALD2,liquid-fuel-plus-natural-gas,ALD2_road,USA,0.01036296199180859
ALD2,liquid-fuel-plus-natural-gas,ALD2_road,CAN,0.0006845491214045696
ALD2,liquid-fuel-plus-natural-gas,ALD2_road,MEX,0.005615733111509684
ALD2,liquid-fuel-plus-natural-gas,ALD2_road,JPN,0.0007761502469367856
ALD2,liquid-fuel-plus-natural-gas,ALD2_road,ANZ,0.001630587531283089
ALD2,liquid-fuel-plus-natural-gas,ALD2_road,EUR,0.005329091154152661
ALD2,liquid-fuel-plus-natural-gas,ALD2_road,ROE,0.004168915670318382
ALD2,liquid-fuel-plus-natural-gas,ALD2_road,RUS,0.010174171482336685
ALD2,liquid-fuel-plus-natural-gas,ALD2_road,ASI,0.016248064582662515
ALD2,liquid-fuel-plus-natural-gas,ALD2_road,CHN,0.02560961578800095
ALD2,liquid-fuel-plus-natural-gas,ALD2_road,IND,0.03610740272307173
ALD2,liquid-fuel-plus-natural-gas,ALD2_road,BRA,0.013651599449918578
ALD2,liquid-fuel-plus-natural-gas,ALD2_road,AFR,0.00945202749862232
ALD2,liquid-fuel-plus-natural-gas,ALD2_road,MES,0.02427893816932629
ALD2,liquid-fuel-plus-natural-gas,ALD2_road,LAM,0.01722227619990799
ALD2,liquid-fuel-plus-natural-gas,ALD2_road,REA,0.019368602727763574
ALD2,liquid-fuel-plus-natural-gas,ALD2_road,KOR,0.000478568226422073
ALD2,liquid-fuel-plus-natural-gas,ALD2_road,IDZ,0.030749530158154285
ALD2,liquid-fuel-plus-natural-gas,ALD2_shp,USA,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_shp,CAN,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_shp,MEX,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_shp,JPN,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_shp,ANZ,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_shp,EUR,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_shp,ROE,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_shp,RUS,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_shp,ASI,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_shp,CHN,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_shp,IND,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_shp,BRA,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_shp,AFR,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_shp,MES,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_shp,LAM,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_shp,REA,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_shp,KOR,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_shp,IDZ,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_slv,USA,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_slv,CAN,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_slv,MEX,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_slv,JPN,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_slv,ANZ,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_slv,EUR,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_slv,ROE,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_slv,RUS,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_slv,ASI,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_slv,CHN,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_slv,IND,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_slv,BRA,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_slv,AFR,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_slv,MES,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_slv,LAM,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_slv,REA,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_slv,KOR,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_slv,IDZ,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_wst,USA,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_wst,CAN,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_wst,MEX,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_wst,JPN,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_wst,ANZ,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_wst,EUR,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_wst,ROE,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_wst,RUS,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_wst,ASI,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_wst,CHN,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_wst,IND,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_wst,BRA,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_wst,AFR,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_wst,MES,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_wst,LAM,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_wst,REA,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_wst,KOR,0.0
ALD2,liquid-fuel-plus-natural-gas,ALD2_wst,IDZ,0.0
ALD2,process,ALD2_agr,USA,0.0
ALD2,process,ALD2_agr,CAN,0.0
ALD2,process,ALD2_agr,MEX,0.0
ALD2,process,ALD2_agr,JPN,0.0
ALD2,process,ALD2_agr,ANZ,0.0
ALD2,process,ALD2_agr,EUR,0.0
ALD2,process,ALD2_agr,ROE,0.0
ALD2,process,ALD2_agr,RUS,0.0
ALD2,process,ALD2_agr,ASI,0.0
ALD2,process,ALD2_agr,CHN,0.0
ALD2,process,ALD2_agr,IND,0.0
ALD2,process,ALD2_agr,BRA,0.0
ALD2,process,ALD2_agr,AFR,0.0
ALD2,process,ALD2_agr,MES,0.0
ALD2,process,ALD2_agr,LAM,0.0
ALD2,process,ALD2_agr,REA,0.0
ALD2,process,ALD2_agr,KOR,0.0
ALD2,process,ALD2_agr,IDZ,0.0
ALD2,process,ALD2_ene,USA,0.0018866113017454147
ALD2,process,ALD2_ene,CAN,0.0010862909047699438
ALD2,process,ALD2_ene,MEX,0.002220564251385639
ALD2,process,ALD2_ene,JPN,0.0007591496185157429
ALD2,process,ALD2_ene,ANZ,0.00015055141862502697
ALD2,process,ALD2_ene,EUR,0.0014903730540009323
ALD2,process,ALD2_ene,ROE,0.0015652719398267937
ALD2,process,ALD2_ene,RUS,0.0012453881037522215
ALD2,process,ALD2_ene,ASI,0.0012842463700764536
ALD2,process,ALD2_ene,CHN,0.0008190387264911257
ALD2,process,ALD2_ene,IND,0.00041270880879973115
ALD2,process,ALD2_ene,BRA,0.004752544277478074
ALD2,process,ALD2_ene,AFR,0.01929155940405803
ALD2,process,ALD2_ene,MES,0.04627979007875699
ALD2,process,ALD2_ene,LAM,0.005610623210079925
ALD2,process,ALD2_ene,REA,0.000964195570995351
ALD2,process,ALD2_ene,KOR,0.0004251793389255684
ALD2,process,ALD2_ene,IDZ,0.0007547595472861357
ALD2,process,ALD2_ind,USA,0.0001621941444520389
ALD2,process,ALD2_ind,CAN,5.0070260294400014e-05
ALD2,process,ALD2_ind,MEX,0.00019216072010898183
ALD2,process,ALD2_ind,JPN,0.00014745082608551166
ALD2,process,ALD2_ind,ANZ,1.8003079979274336e-05
ALD2,process,ALD2_ind,EUR,0.0008586629364121538
ALD2,process,ALD2_ind,ROE,0.00012939779812813293
ALD2,process,ALD2_ind,RUS,0.00014094089056913744
ALD2,process,ALD2_ind,ASI,0.0014744651530163256
ALD2,process,ALD2_ind,CHN,0.0003816716120209447
ALD2,process,ALD2_ind,IND,0.00022193444902986103
ALD2,process,ALD2_ind,BRA,0.0007816836987934424
ALD2,process,ALD2_ind,AFR,0.00036160517684659805
ALD2,process,ALD2_ind,MES,0.003088483971498094
ALD2,process,ALD2_ind,LAM,0.00033321345625912955
ALD2,process,ALD2_ind,REA,8.289859796726879e-05
ALD2,process,ALD2_ind,KOR,0.0002856723139026323
ALD2,process,ALD2_ind,IDZ,0.00029989785052085625
ALD2,process,ALD2_nrtr,USA,0.0
ALD2,process,ALD2_nrtr,CAN,0.0
ALD2,process,ALD2_nrtr,MEX,0.0
ALD2,process,ALD2_nrtr,JPN,0.0
ALD2,process,ALD2_nrtr,ANZ,0.0
ALD2,process,ALD2_nrtr,EUR,0.0
ALD2,process,ALD2_nrtr,ROE,0.0
ALD2,process,ALD2_nrtr,RUS,0.0
ALD2,process,ALD2_nrtr,ASI,0.0
ALD2,process,ALD2_nrtr,CHN,0.0
ALD2,process,ALD2_nrtr,IND,0.0
ALD2,process,ALD2_nrtr,BRA,0.0
ALD2,process,ALD2_nrtr,AFR,0.0
ALD2,process,ALD2_nrtr,MES,0.0
ALD2,process,ALD2_nrtr,LAM,0.0
ALD2,process,ALD2_nrtr,REA,0.0
ALD2,process,ALD2_nrtr,KOR,0.0
ALD2,process,ALD2_nrtr,IDZ,0.0
ALD2,process,ALD2_rcoc,USA,0.0
ALD2,process,ALD2_rcoc,CAN,0.0
ALD2,process,ALD2_rcoc,MEX,0.0
ALD2,process,ALD2_rcoc,JPN,0.0
ALD2,process,ALD2_rcoc,ANZ,0.0
ALD2,process,ALD2_rcoc,EUR,0.0
ALD2,process,ALD2_rcoc,ROE,0.0
ALD2,process,ALD2_rcoc,RUS,0.0
ALD2,process,ALD2_rcoc,ASI,0.0
ALD2,process,ALD2_rcoc,CHN,0.0
ALD2,process,ALD2_rcoc,IND,0.0
ALD2,process,ALD2_rcoc,BRA,0.0
ALD2,process,ALD2_rcoc,AFR,0.0
ALD2,process,ALD2_rcoc,MES,0.0
ALD2,process,ALD2_rcoc,LAM,0.0
ALD2,process,ALD2_rcoc,REA,0.0
ALD2,process,ALD2_rcoc,KOR,0.0
ALD2,process,ALD2_rcoc,IDZ,0.0
ALD2,process,ALD2_rcoo,USA,0.0
ALD2,process,ALD2_rcoo,CAN,0.0
ALD2,process,ALD2_rcoo,MEX,0.0
ALD2,process,ALD2_rcoo,JPN,0.0
ALD2,process,ALD2_rcoo,ANZ,0.0
ALD2,process,ALD2_rcoo,EUR,0.0
ALD2,process,ALD2_rcoo,ROE,0.0
ALD2,process,ALD2_rcoo,RUS,0.0
ALD2,process,ALD2_rcoo,ASI,0.0
ALD2,process,ALD2_rcoo,CHN,0.0
ALD2,process,ALD2_rcoo,IND,0.0
ALD2,process,ALD2_rcoo,BRA,0.0
ALD2,process,ALD2_rcoo,AFR,0.0
ALD2,process,ALD2_rcoo,MES,0.0
ALD2,process,ALD2_rcoo,LAM,0.0
ALD2,process,ALD2_rcoo,REA,0.0
ALD2,process,ALD2_rcoo,KOR,0.0
ALD2,process,ALD2_rcoo,IDZ,0.0
ALD2,process,ALD2_rcor,USA,0.0
ALD2,process,ALD2_rcor,CAN,0.0
ALD2,process,ALD2_rcor,MEX,0.0
ALD2,process,ALD2_rcor,JPN,0.0
ALD2,process,ALD2_rcor,ANZ,0.0
ALD2,process,ALD2_rcor,EUR,0.0
ALD2,process,ALD2_rcor,ROE,0.0
ALD2,process,ALD2_rcor,RUS,0.0
ALD2,process,ALD2_rcor,ASI,0.0
ALD2,process,ALD2_rcor,CHN,0.0
ALD2,process,ALD2_rcor,IND,0.0
ALD2,process,ALD2_rcor,BRA,0.0
ALD2,process,ALD2_rcor,AFR,0.0
ALD2,process,ALD2_rcor,MES,0.0
ALD2,process,ALD2_rcor,LAM,0.0
ALD2,process,ALD2_rcor,REA,0.0
ALD2,process,ALD2_rcor,KOR,0.0
ALD2,process,ALD2_rcor,IDZ,0.0
ALD2,process,ALD2_road,USA,0.0
ALD2,process,ALD2_road,CAN,0.0
ALD2,process,ALD2_road,MEX,0.0
ALD2,process,ALD2_road,JPN,0.0
ALD2,process,ALD2_road,ANZ,0.0
ALD2,process,ALD2_road,EUR,0.0
ALD2,process,ALD2_road,ROE,0.0
ALD2,process,ALD2_road,RUS,0.0
ALD2,process,ALD2_road,ASI,0.0
ALD2,process,ALD2_road,CHN,0.0
ALD2,process,ALD2_road,IND,0.0
ALD2,process,ALD2_road,BRA,0.0
ALD2,process,ALD2_road,AFR,0.0
ALD2,process,ALD2_road,MES,0.0
ALD2,process,ALD2_road,LAM,0.0
ALD2,process,ALD2_road,REA,0.0
ALD2,process,ALD2_road,KOR,0.0
ALD2,process,ALD2_road,IDZ,0.0
ALD2,process,ALD2_shp,USA,0.0
ALD2,process,ALD2_shp,CAN,0.0
ALD2,process,ALD2_shp,MEX,0.0
ALD2,process,ALD2_shp,JPN,0.0
ALD2,process,ALD2_shp,ANZ,0.0
ALD2,process,ALD2_shp,EUR,0.0
ALD2,process,ALD2_shp,ROE,0.0
ALD2,process,ALD2_shp,RUS,0.0
ALD2,process,ALD2_shp,ASI,0.0
ALD2,process,ALD2_shp,CHN,0.0
ALD2,process,ALD2_shp,IND,0.0
ALD2,process,ALD2_shp,BRA,0.0
ALD2,process,ALD2_shp,AFR,0.0
ALD2,process,ALD2_shp,MES,0.0
ALD2,process,ALD2_shp,LAM,0.0
ALD2,process,ALD2_shp,REA,0.0
ALD2,process,ALD2_shp,KOR,0.0
ALD2,process,ALD2_shp,IDZ,0.0
ALD2,process,ALD2_slv,USA,0.0
ALD2,process,ALD2_slv,CAN,0.0
ALD2,process,ALD2_slv,MEX,0.0
ALD2,process,ALD2_slv,JPN,0.0
ALD2,process,ALD2_slv,ANZ,0.0
ALD2,process,ALD2_slv,EUR,0.0
ALD2,process,ALD2_slv,ROE,0.0
ALD2,process,ALD2_slv,RUS,0.0
ALD2,process,ALD2_slv,ASI,0.0
ALD2,process,ALD2_slv,CHN,0.0
ALD2,process,ALD2_slv,IND,0.0
ALD2,process,ALD2_slv,BRA,0.0
ALD2,process,ALD2_slv,AFR,0.0
ALD2,process,ALD2_slv,MES,0.0
ALD2,process,ALD2_slv,LAM,0.0
ALD2,process,ALD2_slv,REA,0.0
ALD2,process,ALD2_slv,KOR,0.0
ALD2,process,ALD2_slv,IDZ,0.0
ALD2,process,ALD2_wst,USA,0.00366478279539857
ALD2,process,ALD2_wst,CAN,0.00011156899880394759
ALD2,process,ALD2_wst,MEX,0.000589072329360395
ALD2,process,ALD2_wst,JPN,3.3689745974364375e-05
ALD2,process,ALD2_wst,ANZ,0.00032650762039222226
ALD2,process,ALD2_wst,EUR,0.0011732516771148325
ALD2,process,ALD2_wst,ROE,0.0017859928024829984
ALD2,process,ALD2_wst,RUS,0.0012029470416685046
ALD2,process,ALD2_wst,ASI,0.0014487130143920842
ALD2,process,ALD2_wst,CHN,0.00037918208212826907
ALD2,process,ALD2_wst,IND,0.0028293095451988387
ALD2,process,ALD2_wst,BRA,0.000820006191956049
ALD2,process,ALD2_wst,AFR,0.004774100081960127
ALD2,process,ALD2_wst,MES,0.0007380440321754634
ALD2,process,ALD2_wst,LAM,0.0022431908566143332
ALD2,process,ALD2_wst,REA,0.003276816985016567
ALD2,process,ALD2_wst,KOR,0.000424755079592936
ALD2,process,ALD2_wst,IDZ,0.001048591190802052
ALK4_butanes,total-coal,ALK4_butanes_agr,USA,0.0
ALK4_butanes,total-coal,ALK4_butanes_agr,CAN,0.0
ALK4_butanes,total-coal,ALK4_butanes_agr,MEX,0.0
ALK4_butanes,total-coal,ALK4_butanes_agr,JPN,0.0
ALK4_butanes,total-coal,ALK4_butanes_agr,ANZ,0.0
ALK4_butanes,total-coal,ALK4_butanes_agr,EUR,0.0
ALK4_butanes,total-coal,ALK4_butanes_agr,ROE,0.0
ALK4_butanes,total-coal,ALK4_butanes_agr,RUS,0.0
ALK4_butanes,total-coal,ALK4_butanes_agr,ASI,0.0
ALK4_butanes,total-coal,ALK4_butanes_agr,CHN,0.0
ALK4_butanes,total-coal,ALK4_butanes_agr,IND,0.0
ALK4_butanes,total-coal,ALK4_butanes_agr,BRA,0.0
ALK4_butanes,total-coal,ALK4_butanes_agr,AFR,0.0
ALK4_butanes,total-coal,ALK4_butanes_agr,MES,0.0
ALK4_butanes,total-coal,ALK4_butanes_agr,LAM,0.0
ALK4_butanes,total-coal,ALK4_butanes_agr,REA,0.0
ALK4_butanes,total-coal,ALK4_butanes_agr,KOR,0.0
ALK4_butanes,total-coal,ALK4_butanes_agr,IDZ,0.0
ALK4_butanes,total-coal,ALK4_butanes_ene,USA,0.0028268508966753487
ALK4_butanes,total-coal,ALK4_butanes_ene,CAN,3.856609209807752e-05
ALK4_butanes,total-coal,ALK4_butanes_ene,MEX,9.272298917092201e-05
ALK4_butanes,total-coal,ALK4_butanes_ene,JPN,0.0017487627837603956
ALK4_butanes,total-coal,ALK4_butanes_ene,ANZ,0.00038541625109488016
ALK4_butanes,total-coal,ALK4_butanes_ene,EUR,0.0016283967696238846
ALK4_butanes,total-coal,ALK4_butanes_ene,ROE,0.002071832158648518
ALK4_butanes,total-coal,ALK4_butanes_ene,RUS,0.00542434182217706
ALK4_butanes,total-coal,ALK4_butanes_ene,ASI,0.0048262011473317505
ALK4_butanes,total-coal,ALK4_butanes_ene,CHN,0.0034072206394407858
ALK4_butanes,total-coal,ALK4_butanes_ene,IND,0.0010012339069747792
ALK4_butanes,total-coal,ALK4_butanes_ene,BRA,5.041737196381472e-05
ALK4_butanes,total-coal,ALK4_butanes_ene,AFR,0.0003648811081184526
ALK4_butanes,total-coal,ALK4_butanes_ene,MES,7.670115695602523e-05
ALK4_butanes,total-coal,ALK4_butanes_ene,LAM,0.00016181633984789075
ALK4_butanes,total-coal,ALK4_butanes_ene,REA,0.0003262625743792548
ALK4_butanes,total-coal,ALK4_butanes_ene,KOR,0.0001997605564519364
ALK4_butanes,total-coal,ALK4_butanes_ene,IDZ,0.0007216507735854667
ALK4_butanes,total-coal,ALK4_butanes_ind,USA,0.0004735158033873475
ALK4_butanes,total-coal,ALK4_butanes_ind,CAN,0.0005701695057066323
ALK4_butanes,total-coal,ALK4_butanes_ind,MEX,0.002180060649486012
ALK4_butanes,total-coal,ALK4_butanes_ind,JPN,0.00045547582550250104
ALK4_butanes,total-coal,ALK4_butanes_ind,ANZ,0.0006231156513025382
ALK4_butanes,total-coal,ALK4_butanes_ind,EUR,0.0009874442419380498
ALK4_butanes,total-coal,ALK4_butanes_ind,ROE,0.0062359415286486804
ALK4_butanes,total-coal,ALK4_butanes_ind,RUS,0.003365112396367105
ALK4_butanes,total-coal,ALK4_butanes_ind,ASI,0.006061490420234282
ALK4_butanes,total-coal,ALK4_butanes_ind,CHN,0.09875772476435167
ALK4_butanes,total-coal,ALK4_butanes_ind,IND,0.008429382215873162
ALK4_butanes,total-coal,ALK4_butanes_ind,BRA,0.001972249272487804
ALK4_butanes,total-coal,ALK4_butanes_ind,AFR,0.002492702312686605
ALK4_butanes,total-coal,ALK4_butanes_ind,MES,0.006788024737991886
ALK4_butanes,total-coal,ALK4_butanes_ind,LAM,0.0012906325635276157
ALK4_butanes,total-coal,ALK4_butanes_ind,REA,0.013803494985751924
ALK4_butanes,total-coal,ALK4_butanes_ind,KOR,3.444115502065164e-05
ALK4_butanes,total-coal,ALK4_butanes_ind,IDZ,0.0032528306885667075
ALK4_butanes,total-coal,ALK4_butanes_nrtr,USA,0.0
ALK4_butanes,total-coal,ALK4_butanes_nrtr,CAN,0.0
