Scenario,Species,Region,Inventory Sector,CEDS Fuel,2000,2005,2010,2015,2020,2030,2050
WEO2018_NPS_CLE_CH4b,SO2,EUR,Residential,total-coal,1.5665204154860775,1.0886342846428811,1.0132138210225192,0.9966965447443703,0.9437671228541205,0.9433036228101835,0.9299750862747562
WEO2018_NPS_CLE_CH4b,SO2,EUR,Shipping,liquid-fuel-plus-natural-gas,3.057730406949968,1.930761540873987,1.4089980300543319,0.8977504924864171,0.24809486050364044,0.2511978640399671,0.2677346180811174
WEO2018_NPS_CLE_CH4b,SO2,EUR,Solvents,process,1.880746636213733,1.2570294279566294,1.1022534144250271,0.9744366463937433,0.9730514868379162,0.971827606612159,0.9842381470937496
WEO2018_NPS_CLE_CH4b,SO2,EUR,Transport,liquid-fuel-plus-natural-gas,30.077259202624216,5.01393088618963,1.2832312132960153,0.9291921966759963,0.9555941899366764,0.9486343108115669,0.919470694584062
WEO2018_NPS_CLE_CH4b,SO2,EUR,Waste,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,IDZ,Agricultural Waste Burning,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,IDZ,Agriculture,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,IDZ,Commercial,solid-biofuel,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,IDZ,Commercial,total-coal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,IDZ,Energy,liquid-fuel-plus-natural-gas,2.7619818202606865,2.026437768806211,1.6930813355357326,0.826729666116067,1.057061003680853,0.9458025843929871,0.7894790502514423
WEO2018_NPS_CLE_CH4b,SO2,IDZ,Energy,process,1.0007969708826567,1.000069170847159,1.0000133295478213,0.9999966676130447,0.9999684963764796,0.9998302297929644,0.999630202976814
WEO2018_NPS_CLE_CH4b,SO2,IDZ,Energy,solid-biofuel,0.0,0.0,0.9303195908438534,1.0174201022890368,0.9660434159124129,1.0797538080873148,1.2500000001941773
WEO2018_NPS_CLE_CH4b,SO2,IDZ,Energy,total-coal,1.3843469297516475,1.2586195043075663,1.1177230680969301,0.9705692329757675,0.7978516651661369,0.5673371908883852,0.5003903647349618
WEO2018_NPS_CLE_CH4b,SO2,IDZ,Industry,liquid-fuel-plus-natural-gas,1.8616355192744967,1.4058876070519615,1.1155113945539983,0.9711221513615004,0.7385345065977085,0.8303837781267286,0.9042122672107392
WEO2018_NPS_CLE_CH4b,SO2,IDZ,Industry,process,1.0254355394571104,1.0010953587261389,0.9842905042030148,1.0039273739492465,1.0123725485790702,1.0151825628985887,1.0330231265621763
WEO2018_NPS_CLE_CH4b,SO2,IDZ,Industry,solid-biofuel,0.999999999843835,0.9999999998024441,1.000000000181162,0.9999999999547095,0.999999999919465,0.9999999998569361,1.0000000001255562
WEO2018_NPS_CLE_CH4b,SO2,IDZ,Industry,total-coal,1.1915365945539007,1.028780205896656,0.9259246869781831,1.0185188282554543,1.074369333754976,1.0592499633746093,1.1144960159901673
WEO2018_NPS_CLE_CH4b,SO2,IDZ,Non-road transport,liquid-fuel-plus-natural-gas,3.7842769207294698,3.45815187192945,2.2153398550884744,0.6961650362278815,5.394543913165675,5.4907510090404275,5.852785853759543
WEO2018_NPS_CLE_CH4b,SO2,IDZ,Non-road transport,total-coal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,IDZ,Other,liquid-fuel-plus-natural-gas,4.224632356795238,3.955700876910125,2.406149222173042,0.6484626944567397,4.133147590479846,4.1746465325638304,4.420889147537927
WEO2018_NPS_CLE_CH4b,SO2,IDZ,Residential,liquid-fuel-plus-natural-gas,2.1652107383737675,2.1391828256977994,1.850321375399907,0.7874196561500233,0.9436295728654689,0.839494046678212,0.7281635397569509
WEO2018_NPS_CLE_CH4b,SO2,IDZ,Residential,solid-biofuel,1.0010428671133391,1.000595830933617,1.000439738680538,0.9998900653298656,1.0000736696499226,1.001225415500848,1.0044128343976322
WEO2018_NPS_CLE_CH4b,SO2,IDZ,Residential,total-coal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,IDZ,Shipping,liquid-fuel-plus-natural-gas,3.7320029305082785,3.421016597586262,2.2111931263819713,0.6972017184045073,5.388443510129117,5.484573202991522,5.8461556302528495
WEO2018_NPS_CLE_CH4b,SO2,IDZ,Solvents,process,1.8181818175266247,1.8181818175266247,1.3636363628924493,0.9090909092768877,0.9090909077560103,0.9090909087633123,0.9090909094100994
WEO2018_NPS_CLE_CH4b,SO2,IDZ,Transport,liquid-fuel-plus-natural-gas,3.6870894560747036,3.1356530932681688,2.126793249818197,0.7183016875454508,0.6775593996219549,0.7076318908796505,0.7253221214791266
WEO2018_NPS_CLE_CH4b,SO2,IDZ,Waste,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,IND,Agricultural Waste Burning,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,IND,Agriculture,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,IND,Commercial,solid-biofuel,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,IND,Commercial,total-coal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,IND,Energy,liquid-fuel-plus-natural-gas,2.458450580568257,1.145321533211593,1.4801046407556047,0.8799738398110989,0.9048885330830848,0.3214654940917262,0.35530749227810443
WEO2018_NPS_CLE_CH4b,SO2,IND,Energy,process,0.8814811648999479,0.8944008407133099,0.9428044183746355,1.0142988954063412,0.9533537056092277,0.896862921922441,0.8994630789536483
WEO2018_NPS_CLE_CH4b,SO2,IND,Energy,solid-biofuel,0.30289321409217673,0.4927888935445305,0.8842193565105217,1.0289451608723696,0.6667053088290429,0.6486152911225666,0.18582418972329645
WEO2018_NPS_CLE_CH4b,SO2,IND,Energy,total-coal,0.8833198628507264,0.9204639796202636,0.9770502350996477,1.0057374412250881,0.8380273865581706,0.05282203317565514,0.05200192587556461
WEO2018_NPS_CLE_CH4b,SO2,IND,Industry,liquid-fuel-plus-natural-gas,1.0690270488658853,1.1924584856307139,1.0290229889441387,0.9927442527639654,0.7354063407137145,0.3033145574469718,0.30238494945029304
WEO2018_NPS_CLE_CH4b,SO2,IND,Industry,process,0.943457045960614,0.949268232844479,0.9410759024738711,1.0147310243815324,0.9896939306529816,0.9277526875509388,0.928005790055038
WEO2018_NPS_CLE_CH4b,SO2,IND,Industry,solid-biofuel,0.9999999998246684,1.0000000000235625,0.9999999998628016,1.0000000000342997,0.9772731349257181,0.9823043230062519,0.9916197457528406
WEO2018_NPS_CLE_CH4b,SO2,IND,Industry,total-coal,0.8349200346158762,1.0739651155247232,1.1242157627357712,0.9689460593160572,0.566432663718787,0.2247227206766791,0.17732901815184587
WEO2018_NPS_CLE_CH4b,SO2,IND,Non-road transport,liquid-fuel-plus-natural-gas,2.4368165738271164,2.5005148846602907,1.0299740489372116,0.9925064877656972,0.3731022169268121,0.38442406188875294,0.4887743368422389
WEO2018_NPS_CLE_CH4b,SO2,IND,Non-road transport,total-coal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,IND,Other,liquid-fuel-plus-natural-gas,3.923798133747199,3.4181277100216856,1.0315888018118473,0.9921027995470382,0.3837850440351492,0.38004696926066844,0.48590654745541817
WEO2018_NPS_CLE_CH4b,SO2,IND,Residential,liquid-fuel-plus-natural-gas,1.2276700664119933,1.3124557672436254,1.234608710015085,0.9413478224962287,1.296960990059726,1.2124295967447953,1.2009554498727293
WEO2018_NPS_CLE_CH4b,SO2,IND,Residential,solid-biofuel,0.9981241587626243,1.0000651335347108,1.000059496773964,0.9999851258065091,1.0035903695197164,1.0128613147110197,0.9891920595127045
WEO2018_NPS_CLE_CH4b,SO2,IND,Residential,total-coal,1.0881397827565717,0.9858361037075273,0.8712772254992986,1.0321806936251754,3.0656759294647244,3.2604948998194163,1.3772500265981118
WEO2018_NPS_CLE_CH4b,SO2,IND,Shipping,liquid-fuel-plus-natural-gas,2.432771677277809,2.4962714758902678,1.0303135073896765,0.9924216231525809,0.3754887837292604,0.3867753447231958,0.4908004172411648
WEO2018_NPS_CLE_CH4b,SO2,IND,Solvents,process,1.0291180118545171,1.0192126986276855,1.0025421340495708,0.9993644664876074,0.9965873020149884,0.9918351554322383,0.9872264500684562
WEO2018_NPS_CLE_CH4b,SO2,IND,Transport,liquid-fuel-plus-natural-gas,8.426276648869617,2.208648310287382,1.2562222659760585,0.9359444335059854,0.9220225455995446,0.9364143831011787,0.8857531033913245
WEO2018_NPS_CLE_CH4b,SO2,IND,Waste,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,JPN,Agricultural Waste Burning,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,JPN,Agriculture,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,JPN,Commercial,solid-biofuel,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,JPN,Commercial,total-coal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,JPN,Energy,liquid-fuel-plus-natural-gas,0.837929590642492,0.8441912469621237,1.0017762763163045,0.9995559309209239,0.9294597067879342,0.8710679218708071,0.3704848329077562
WEO2018_NPS_CLE_CH4b,SO2,JPN,Energy,process,1.2963879638831524,1.381380368532891,0.9565816622953613,1.0108545844261598,0.8427515419538749,0.7918879895739325,0.8592761407756104
WEO2018_NPS_CLE_CH4b,SO2,JPN,Energy,solid-biofuel,0.7547678243793727,0.7851714507889305,1.0891575399465072,0.9777106150133732,1.0205429641570354,1.038999347104827,1.1144544015797566
WEO2018_NPS_CLE_CH4b,SO2,JPN,Energy,total-coal,1.238008582554156,1.1011659052438372,1.1602159396375766,0.9599460150906058,0.5040374691105216,0.4702162891676303,0.4607420402757282
WEO2018_NPS_CLE_CH4b,SO2,JPN,Industry,liquid-fuel-plus-natural-gas,1.1968084285243608,1.2284548534699096,1.2200258241041297,0.9449935439739677,1.3750813446777443,1.3749417155237846,1.3708323353206666
WEO2018_NPS_CLE_CH4b,SO2,JPN,Industry,process,1.474773898315496,1.4628073026480164,0.987382890885961,1.0031542772785098,0.9970493165443796,0.9698772459696285,0.9608398078392417
WEO2018_NPS_CLE_CH4b,SO2,JPN,Industry,solid-biofuel,0.7115617345105468,0.7514219525264908,0.8499982559914296,1.0375004360021427,0.7505673208152903,0.7946198233189473,0.818525380309636
WEO2018_NPS_CLE_CH4b,SO2,JPN,Industry,total-coal,0.8302282301073647,0.8634076502238169,1.029796942661826,0.9925507643345436,1.3689417787686582,1.3843615560671199,1.3938207779834009
WEO2018_NPS_CLE_CH4b,SO2,JPN,Non-road transport,liquid-fuel-plus-natural-gas,1.0425788613803817,1.0751674844159922,1.0462024553798186,0.9884493861550453,0.0018767926425454593,0.002144991456906753,0.002524298489686052
WEO2018_NPS_CLE_CH4b,SO2,JPN,Non-road transport,total-coal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,JPN,Other,liquid-fuel-plus-natural-gas,1.0438783402920555,1.0762840278440347,1.046215013392533,0.9884462466518669,0.003445765217450674,0.003724131874206006,0.0042194958645528574
WEO2018_NPS_CLE_CH4b,SO2,JPN,Residential,liquid-fuel-plus-natural-gas,1.4700132540073914,1.4672970692098313,1.4674374277428734,0.8831406430642816,2.8792149170296306,2.748774887476635,2.6806840802970333
WEO2018_NPS_CLE_CH4b,SO2,JPN,Residential,solid-biofuel,0.9999999955736386,0.999999994250644,0.9999999837963811,1.0000000040509047,1.0000000218198148,0.999999967681412,0.9999999931583075
WEO2018_NPS_CLE_CH4b,SO2,JPN,Residential,total-coal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,JPN,Shipping,liquid-fuel-plus-natural-gas,1.0385262861649258,1.072454867219944,1.0461409484403752,0.9884647628899063,0.001379161283923015,0.0014981948675300307,0.0015240815494493535
WEO2018_NPS_CLE_CH4b,SO2,JPN,Solvents,process,1.5298331011328308,1.5298606717699499,1.0198963056203822,0.9950259235949044,0.996391209977581,1.0004478389115092,1.0032505090006774
WEO2018_NPS_CLE_CH4b,SO2,JPN,Transport,liquid-fuel-plus-natural-gas,22.070714388937766,18.38749782891374,0.9893498311111828,1.0026625422222044,1.0480812813176084,1.035291828982329,0.9628256095088548
WEO2018_NPS_CLE_CH4b,SO2,JPN,Waste,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,KOR,Agricultural Waste Burning,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,KOR,Agriculture,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,KOR,Commercial,solid-biofuel,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,KOR,Commercial,total-coal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,KOR,Energy,liquid-fuel-plus-natural-gas,1.8524146815017517,1.169993740711801,0.8396986705099536,1.0400753323725116,1.128919905331436,1.9995085841372782,2.043655501145015
WEO2018_NPS_CLE_CH4b,SO2,KOR,Energy,process,2.166065932892084,1.0820798863801713,0.9405231464950399,1.01486921337624,0.7503762984217794,0.751995281299088,1.0489701432203102
WEO2018_NPS_CLE_CH4b,SO2,KOR,Energy,solid-biofuel,1.1660233703218241,1.0870190747617776,1.0218848376842984,0.9945287905789253,0.6947415232318043,0.7185112010868752,0.7665376764283729
WEO2018_NPS_CLE_CH4b,SO2,KOR,Energy,total-coal,2.0999847638721665,1.1324433847700859,0.7635369681773735,1.0591157579556567,0.59147429726948,0.6051798688447163,0.6805685006122437
WEO2018_NPS_CLE_CH4b,SO2,KOR,Industry,liquid-fuel-plus-natural-gas,1.8437081092654442,1.5293904020314244,1.0801257699182367,0.9799685575204409,0.8563627095803231,0.8134152139313378,0.7879145383297511
WEO2018_NPS_CLE_CH4b,SO2,KOR,Industry,process,1.4657980899167846,1.292521614534826,1.2549637952946302,0.9362590511763424,0.5846438716533238,0.6175010862496307,0.7206435962818211
WEO2018_NPS_CLE_CH4b,SO2,KOR,Industry,solid-biofuel,0.9605418047321354,1.1639916193153255,1.0179746846003503,0.9955063288499124,0.9986830656487672,1.055527883153913,1.052248398996599
WEO2018_NPS_CLE_CH4b,SO2,KOR,Industry,total-coal,1.487090192058375,1.328700329156142,1.1425738756981754,0.9643565310754563,0.6915538159438831,0.7787882644088041,1.071870053548874
WEO2018_NPS_CLE_CH4b,SO2,KOR,Non-road transport,liquid-fuel-plus-natural-gas,4.369706027970289,4.562433428352424,3.0898526508480635,0.4775368372879844,0.8201569820816274,0.5920045429027131,0.2474834577796677
WEO2018_NPS_CLE_CH4b,SO2,KOR,Non-road transport,total-coal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,KOR,Other,liquid-fuel-plus-natural-gas,4.511203356657421,4.584535432529471,3.0924357721695928,0.4768910569576019,0.818533105265836,0.5909618154341375,0.2473078989863331
WEO2018_NPS_CLE_CH4b,SO2,KOR,Residential,liquid-fuel-plus-natural-gas,1.4011082526511722,1.3113056149602886,1.161075001222542,0.9597312496943646,1.3661668478337672,1.3279273608908588,1.2819170920147391
WEO2018_NPS_CLE_CH4b,SO2,KOR,Residential,solid-biofuel,0.5872925261920973,0.5816516958636718,0.6106631828165594,1.09733420429586,2.2267099542963544,2.5643959145535153,2.7400384942212828
WEO2018_NPS_CLE_CH4b,SO2,KOR,Residential,total-coal,0.9964380565511878,0.9975659640593282,0.9983885539952585,1.0004028615011855,1.8607182940722946,1.8573928920895748,1.0702750467558633
WEO2018_NPS_CLE_CH4b,SO2,KOR,Shipping,liquid-fuel-plus-natural-gas,4.038073819043959,4.3177303456792995,2.958208703890047,0.5104478240274883,0.8310751940817258,0.616497071775083,0.2931767957850816
WEO2018_NPS_CLE_CH4b,SO2,KOR,Solvents,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,KOR,Transport,liquid-fuel-plus-natural-gas,6.545120805157181,4.652036540878596,1.6939521244731166,0.826511968881721,0.9390150435051516,1.419613750954588,2.2553595469754524
WEO2018_NPS_CLE_CH4b,SO2,KOR,Waste,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,LAM,Agricultural Waste Burning,process,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
WEO2018_NPS_CLE_CH4b,SO2,LAM,Agriculture,process,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
WEO2018_NPS_CLE_CH4b,SO2,LAM,Commercial,solid-biofuel,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,LAM,Commercial,total-coal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,LAM,Energy,liquid-fuel-plus-natural-gas,1.8170724060114338,1.5508427296263203,1.2157574609784993,0.946060634755375,0.7560967446057076,0.7573462641768133,0.754777739789282
WEO2018_NPS_CLE_CH4b,SO2,LAM,Energy,process,1.597468447927618,1.142204434374803,1.255189536344498,0.9362026159138755,1.3587616282220105,1.184470148733454,1.1455653962798593
WEO2018_NPS_CLE_CH4b,SO2,LAM,Energy,solid-biofuel,0.989972328665124,0.8971612039870615,0.9596060089100193,1.0100984977724952,1.010419734053868,1.0086159443945428,0.8567242646485427
WEO2018_NPS_CLE_CH4b,SO2,LAM,Energy,total-coal,1.2033490608076747,1.2706113484431512,1.042205632730523,0.9894485918173692,1.1066687636539905,1.2474207456258533,1.332468303174259
WEO2018_NPS_CLE_CH4b,SO2,LAM,Industry,liquid-fuel-plus-natural-gas,1.8509618053221102,1.4862862153903542,1.2433962154812654,0.9391509461296838,0.5964707906340428,0.6038306512269289,0.5993899384587075
WEO2018_NPS_CLE_CH4b,SO2,LAM,Industry,process,1.7705756055565784,1.6081241187658977,1.091661068561389,0.9770847328596526,0.8661419248728472,0.7671342043115472,0.712896989095197
WEO2018_NPS_CLE_CH4b,SO2,LAM,Industry,solid-biofuel,1.0012471936066691,1.0012083805540122,1.0012297266491468,0.9996925683377134,0.9728749771434845,0.9670842417579313,0.964551092416723
WEO2018_NPS_CLE_CH4b,SO2,LAM,Industry,total-coal,1.0099871793223385,0.9697134857019188,0.9800585734198345,1.0049853566450413,0.8319442923803597,0.7493305112409647,0.7574571704070577
WEO2018_NPS_CLE_CH4b,SO2,LAM,Non-road transport,liquid-fuel-plus-natural-gas,1.4334519979300684,1.3159597536504872,1.06567211355544,0.98358197161114,0.5564092595723786,0.49245054204753846,0.44352508795685675
WEO2018_NPS_CLE_CH4b,SO2,LAM,Non-road transport,total-coal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,LAM,Other,liquid-fuel-plus-natural-gas,1.7442923815062943,1.3611878205996573,1.0471354628738112,0.9882161342815472,0.6093892907460137,0.5427093782641159,0.43017919236236696
WEO2018_NPS_CLE_CH4b,SO2,LAM,Residential,liquid-fuel-plus-natural-gas,1.404398660392084,0.9637242275385315,1.1005821051848184,0.9748544737037954,1.2453732984829857,1.1777075205908232,1.0306425023787509
WEO2018_NPS_CLE_CH4b,SO2,LAM,Residential,solid-biofuel,0.9845416098157767,0.9851547813582218,0.9875670490778767,1.003108237730531,1.0093863787348512,1.0299499759075728,1.0824724629488918
WEO2018_NPS_CLE_CH4b,SO2,LAM,Residential,total-coal,1.157319402425395,1.1583802930757,0.36966888282867144,1.1575827792928322,0.3636324286818719,0.3636324285928328,0.3636324289244673
WEO2018_NPS_CLE_CH4b,SO2,LAM,Shipping,liquid-fuel-plus-natural-gas,1.459815982087064,1.3450719613496251,1.0719050750886605,0.9820237312278349,0.5606036331873884,0.4967312465908892,0.44835035530621775
WEO2018_NPS_CLE_CH4b,SO2,LAM,Solvents,process,1.4743016617181908,1.205382009097698,0.9998910333122315,1.0000272416719422,1.0002806568634812,0.9945538117792415,0.9944790071421759
WEO2018_NPS_CLE_CH4b,SO2,LAM,Transport,liquid-fuel-plus-natural-gas,1.9545553966248654,1.5894711899785192,1.2971867971386413,0.9257033007153397,0.918643854170988,0.9229168695333236,0.9576885458373299
WEO2018_NPS_CLE_CH4b,SO2,LAM,Waste,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,MES,Agricultural Waste Burning,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,MES,Agriculture,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,MES,Commercial,solid-biofuel,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,MES,Commercial,total-coal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,MES,Energy,liquid-fuel-plus-natural-gas,1.4477268150225868,1.3283477953437957,1.096188657725927,0.9759528355685183,1.0486463679599032,0.9479796864137198,0.8862663181780739
WEO2018_NPS_CLE_CH4b,SO2,MES,Energy,process,1.490848608593349,1.4811792955162146,1.1165242892030849,0.9708689276992287,1.0293103828705132,0.8953801158440842,1.0550742331270404
WEO2018_NPS_CLE_CH4b,SO2,MES,Energy,solid-biofuel,0.0,0.0,0.0,1.25,0.5823620735479105,0.637446574062255,0.592651854512664
WEO2018_NPS_CLE_CH4b,SO2,MES,Energy,total-coal,3.9451979586219976,2.905126882821976,1.4800237979547173,0.8799940505113206,0.800888014152647,0.8535102378652583,0.4725303335404852
WEO2018_NPS_CLE_CH4b,SO2,MES,Industry,liquid-fuel-plus-natural-gas,1.2457942553234387,1.2132105606292918,1.0855800591046687,0.9786049852238329,0.9026054619301581,0.8261099345484721,0.8300439268454897
WEO2018_NPS_CLE_CH4b,SO2,MES,Industry,process,1.432883515657589,1.4720303152496645,1.4563934030213934,0.8859016492446516,0.7188821199045059,0.6661830077437195,0.6647310910293832
WEO2018_NPS_CLE_CH4b,SO2,MES,Industry,solid-biofuel,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,MES,Industry,total-coal,0.9469382802737365,0.8477213145561161,1.138234365681515,0.9654414085796212,0.2945790390607514,0.3574545363919372,0.39583169819862235
WEO2018_NPS_CLE_CH4b,SO2,MES,Non-road transport,liquid-fuel-plus-natural-gas,0.5813730216286299,0.35390613990851216,0.35035960000879157,1.1624100999978022,0.25341804553830855,0.2073022107016003,0.17171361826442225
WEO2018_NPS_CLE_CH4b,SO2,MES,Non-road transport,total-coal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,SO2,MES,Other,liquid-fuel-plus-natural-gas,0.7524167534969796,0.46674439876707174,0.3942527003949334,1.1514368249012668,0.29342744395442116,0.24492203602943885,0.20417179288486567
WEO2018_NPS_CLE_CH4b,SO2,MES,Residential,liquid-fuel-plus-natural-gas,2.750393277208722,2.3695448064502282,1.5580258945881273,0.8604935263529683,1.614077271261412,1.6266911980284942,1.6401689802771748
WEO2018_NPS_CLE_CH4b,SO2,MES,Residential,solid-biofuel,0.8171334605475056,1.0175510834812354,1.0332984465447341,0.9916753883638165,1.6585502737141427,2.3203203205922245,4.204364525972586
WEO2018_NPS_CLE_CH4b,SO2,MES,Residential,total-coal,1.0000000018846644,1.0,1.0,1.0,1.0000000037783086,0.9999999995370233,1.0000000000445588
WEO2018_NPS_CLE_CH4b,SO2,MES,Shipping,liquid-fuel-plus-natural-gas,0.5809696861717767,0.3537244762659443,0.35024258804280567,1.1624393529892987,0.25323321776127794,0.2071714152986582,0.17165086529545692
WEO2018_NPS_CLE_CH4b,SO2,MES,Solvents,process,1.1275758157617064,1.057302529028221,1.035544443228575,0.9911138891928564,0.9295610268816608,0.9311915000702111,0.9187417774110127
WEO2018_NPS_CLE_CH4b,SO2,MES,Transport,liquid-fuel-plus-natural-gas,8.543579199022558,4.746602612045203,1.012142008231848,0.996964497942038,0.28591440919233824,0.28773293705952385,0.2901424131943341
