MODEL,SCENARIO,REGION,VARIABLE,UNIT,2015,2020,2030,2040,2050,2060,2070,2080,2090,2100
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|OC,Mt OC/yr,13.36403461,13.83053643,13.96859957,14.31124932,13.63369524,11.5108872,9.871066083,8.404972425,7.028377816,6.91022481
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|OC|Agricultural Waste Burning,Mt OC/yr,0.148762514,0.131318945,0.108350663,0.102607099,0.098996652,0.094253917,0.09058395,0.090018619,0.090085974,0.091220792
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|OC|Agriculture,Mt OC/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|OC|Energy Sector,Mt OC/yr,1.624631073,1.75845987,2.836242858,3.396237796,3.319558815,2.669047992,2.009228183,1.366371437,0.685050473,0.195509333
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|OC|Forest Burning,Mt OC/yr,1.137764056,1.442701272,1.013455064,1.224965801,1.544362901,1.095187872,1.01501113,1.073662811,1.309156778,2.473010018
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|OC|Grassland Burning,Mt OC/yr,0.409615372,0.398528653,0.379750015,0.356438246,0.333021094,0.316030594,0.297683515,0.278996251,0.259817443,0.237348601
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|OC|Industrial Sector,Mt OC/yr,0.843026426,1.016569591,1.332712421,1.278364407,1.067753061,0.920554965,0.716621523,0.491130715,0.280544064,0.118476251
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|OC|Peat Burning,Mt OC/yr,0.6307876,0.6307876,0.6307876,0.6307876,0.6307876,0.6307876,0.6307876,0.6307876,0.6307876,0.6307876
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|OC|Residential Commercial Other,Mt OC/yr,5.696909225,5.969915798,6.015713476,5.829105269,5.469968623,4.894123649,4.282842984,3.636240331,2.921261735,2.304861912
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|OC|Solvents,Mt OC/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|OC|Transportation Sector,Mt OC/yr,0.227632355,0.272625414,0.337179658,0.336914841,0.283545058,0.24696048,0.226340289,0.212525972,0.198837592,0.182056068
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|OC|Waste,Mt OC/yr,2.644905993,2.209629285,1.314407819,1.155828263,0.885701433,0.643940133,0.601966908,0.62523869,0.652836156,0.676954235
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|Sulfur,Mt SO2/yr,45.88469209,41.3864563,45.76353848,45.12397888,41.0584922,35.65011768,29.30445149,20.7555933,13.92631492,9.240322055
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|Sulfur|Agricultural Waste Burning,Mt SO2/yr,0.023457528,0.020738105,0.017154615,0.016260121,0.015696303,0.014903433,0.014293903,0.014207373,0.014224834,0.01440235
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|Sulfur|Agriculture,Mt SO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|Sulfur|Energy Sector,Mt SO2/yr,20.0245363,17.86318955,20.23868339,19.50219379,16.99178006,14.01361118,10.93247666,5.992232024,2.776596936,1.050441353
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|Sulfur|Forest Burning,Mt SO2/yr,0.110418358,0.152249664,0.096925547,0.131252118,0.154604085,0.094140234,0.081667966,0.083346818,0.100613622,0.196793182
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|Sulfur|Grassland Burning,Mt SO2/yr,0.06991757,0.072944677,0.079435317,0.084921427,0.090075967,0.096533473,0.102498038,0.108142037,0.113207137,0.115846721
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|Sulfur|Industrial Sector,Mt SO2/yr,18.48467684,15.93505143,17.97238847,18.73693028,18.35480716,16.8774556,14.50601962,11.66483372,8.688145729,6.158058387
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|Sulfur|Peat Burning,Mt SO2/yr,0.046396921,0.046396921,0.046396921,0.046396921,0.046396921,0.046396921,0.046396921,0.046396921,0.046396921,0.046396921
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|Sulfur|Residential Commercial Other,Mt SO2/yr,5.337034136,5.452935306,5.366337647,4.748592936,3.781589599,3.017953623,2.254339494,1.613406245,1.092797548,0.718203868
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|Sulfur|Solvents,Mt SO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|Sulfur|Transportation Sector,Mt SO2/yr,1.458419206,1.565486764,1.776867883,1.707597562,1.506420727,1.400522036,1.283515828,1.14766481,1.006375072,0.850019108
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|Sulfur|Waste,Mt SO2/yr,0.329835233,0.277463887,0.169348691,0.149833725,0.117121374,0.08860118,0.083243065,0.085363346,0.087957116,0.090160164
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|VOC,Mt VOC/yr,88.19230681,93.34787565,95.04300661,97.69500712,92.19271606,84.84368314,78.93958247,74.12348254,70.67601772,67.16680695
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|VOC|Agricultural Waste Burning,Mt VOC/yr,0.984909952,0.871792612,0.722607106,0.684303896,0.660563722,0.627802937,0.602329715,0.599273248,0.600259696,0.607627852
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|VOC|Agriculture,Mt VOC/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|VOC|Energy Sector,Mt VOC/yr,14.17970934,15.15032203,15.78799651,16.55901424,14.63129817,14.37350631,13.31717896,12.75254183,13.52855441,11.85148658
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|VOC|Forest Burning,Mt VOC/yr,4.176808722,6.208578513,3.313580225,4.81381473,5.859702393,3.111455618,2.504757363,2.498068125,3.014069554,5.917568694
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|VOC|Grassland Burning,Mt VOC/yr,1.883104703,1.864025264,1.841152528,1.798606136,1.754976778,1.74214084,1.722088059,1.699373347,1.671154411,1.613764261
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|VOC|Industrial Sector,Mt VOC/yr,9.231219485,9.124681699,9.338410773,9.941749064,10.00775805,9.659808446,9.003257338,8.375730548,7.706654674,7.040889399
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|VOC|Peat Burning,Mt VOC/yr,4.528379149,4.528379149,4.528379149,4.528379149,4.528379149,4.528379149,4.528379149,4.528379149,4.528379149,4.528379149
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|VOC|Residential Commercial Other,Mt VOC/yr,18.95375257,20.10739056,20.87443938,21.26474433,21.17255129,20.2252916,18.89025772,17.0299038,14.52706633,12.18507644
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|VOC|Solvents,Mt VOC/yr,15.42706032,14.47696902,13.58575524,14.09413914,13.84743198,13.2462978,12.36629004,11.61091591,11.12199362,10.69542968
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|VOC|Transportation Sector,Mt VOC/yr,15.6606363,17.70789308,21.59337063,20.73849519,16.75385766,14.53115676,13.28936441,12.38036645,11.40374282,10.23013503
GCAM4,SSP4-60,R5.2ASIA,CMIP6 Emissions|VOC|Waste,Mt VOC/yr,3.166726262,3.307843725,3.457315065,3.271761248,2.976196867,2.797843692,2.715679714,2.648930122,2.574143054,2.496449876
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|BC,Mt BC/yr,0.871228969,0.959138922,0.7894737,0.7309439,0.685121395,0.608213827,0.526879021,0.445095435,0.373210567,0.311566179
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|BC|Agricultural Waste Burning,Mt BC/yr,0.022417114,0.020949645,0.018494389,0.01673668,0.016178973,0.016062381,0.015593564,0.015046246,0.014570195,0.0142121
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|BC|Agriculture,Mt BC/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|BC|Energy Sector,Mt BC/yr,0.024559935,0.023488735,0.026043173,0.025299607,0.023347176,0.019700491,0.015460683,0.007644844,0.00389741,0.001217899
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|BC|Forest Burning,Mt BC/yr,0.169228804,0.262121529,0.153211099,0.142968875,0.133101987,0.123139978,0.113520722,0.104173238,0.09510038,0.086159999
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|BC|Grassland Burning,Mt BC/yr,0.126485954,0.125742942,0.124875143,0.123860346,0.122291034,0.120833204,0.119092211,0.116738149,0.113944576,0.110742998
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|BC|Industrial Sector,Mt BC/yr,0.083373646,0.078269936,0.091473312,0.091676451,0.088591407,0.073778857,0.057432643,0.04110333,0.025858684,0.013773924
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|BC|Peat Burning,Mt BC/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|BC|Residential Commercial Other,Mt BC/yr,0.190393507,0.212537106,0.186693939,0.172172,0.152604725,0.11482335,0.08159728,0.054704867,0.034016032,0.019586595
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|BC|Solvents,Mt BC/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|BC|Transportation Sector,Mt BC/yr,0.153483471,0.148046377,0.137357942,0.131506079,0.128951729,0.124096444,0.113898541,0.100038169,0.082863583,0.064246753
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|BC|Waste,Mt BC/yr,0.101286538,0.087982652,0.051324703,0.02672386,0.020054365,0.01577912,0.010283379,0.005646591,0.002959709,0.001625911
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CH4,Mt CH4/yr,60.83696936,61.63935893,77.45531967,84.7590406,80.72401631,79.71630543,75.70775465,68.89647495,64.45683032,66.54054821
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CH4|Agricultural Waste Burning,Mt CH4/yr,0.158540811,0.170273361,0.188913604,0.204441894,0.212046654,0.214173973,0.21051505,0.204872648,0.197854716,0.191931947
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CH4|Agriculture,Mt CH4/yr,28.13739455,28.99080719,32.09059462,33.53753386,33.95347696,33.42778018,32.11988564,30.26699622,27.7646904,25.23973823
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CH4|Energy Sector,Mt CH4/yr,22.24714889,22.10919863,34.74761782,40.52068805,35.98133867,35.44251416,32.68278293,27.65920484,25.65313307,30.19521609
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CH4|Forest Burning,Mt CH4/yr,1.558517951,1.574871396,1.643007438,1.734688994,1.871257137,1.997935298,2.151858742,2.323509763,2.501906793,2.672496152
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CH4|Grassland Burning,Mt CH4/yr,0.753253189,0.747979546,0.740986376,0.73280862,0.721013662,0.709847036,0.696842779,0.680053155,0.660728758,0.63944434
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CH4|Industrial Sector,Mt CH4/yr,0.113538979,0.103304924,0.129888442,0.128497688,0.122229865,0.107867267,0.090417054,0.072788333,0.059328484,0.045601128
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CH4|Peat Burning,Mt CH4/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CH4|Residential Commercial Other,Mt CH4/yr,0.523785109,0.599600405,0.577575065,0.570971963,0.540473001,0.49483841,0.435913274,0.372147664,0.306350609,0.247392372
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CH4|Solvents,Mt CH4/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CH4|Transportation Sector,Mt CH4/yr,0.067213141,0.06573428,0.059104381,0.05172812,0.044445397,0.043561735,0.041696019,0.038998154,0.034874775,0.030711005
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CH4|Waste,Mt CH4/yr,7.277576735,7.277589198,7.277631923,7.277681413,7.277734966,7.277787364,7.277843154,7.277904169,7.277962717,7.27801695
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CO,Mt CO/yr,106.2509453,115.0200125,90.26296361,82.08036507,75.55774916,70.02065103,64.2371602,58.30753479,52.41784093,46.84251748
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CO2,Mt CO2/yr,1865.365551,1852.926937,2446.107607,2737.944402,2913.329671,2968.714875,2930.174633,2739.750286,2390.309218,1909.796752
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CO2|Energy Sector,Mt CO2/yr,589.0094452,563.9244621,867.8040618,1005.799149,1089.109959,1093.729336,1037.18263,888.5142505,666.26611,367.6585198
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CO2|Industrial Sector,Mt CO2/yr,500.8120962,479.633151,619.1024888,660.2905403,671.4163053,658.3091227,622.7552137,557.241578,447.0205534,320.4194658
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CO2|Residential Commercial Other,Mt CO2/yr,145.618932,151.1706227,179.540343,185.7002948,182.2137471,170.5882329,151.7164669,126.3344154,96.82466659,67.04571934
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CO2|Solvents,Mt CO2/yr,4.938824477,4.938846611,4.938872104,4.938903307,4.938945631,4.938994363,4.939050901,4.939120568,4.939198051,4.939284753
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CO2|Transportation Sector,Mt CO2/yr,597.8632731,626.1366774,747.5981221,854.0911605,938.5256429,1014.023329,1086.454517,1135.593146,1148.129837,1122.603799
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CO2|Waste,Mt CO2/yr,27.12298033,27.12317681,27.12371888,27.12435407,27.12507162,27.12585996,27.12675449,27.12777547,27.1288533,27.12996381
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CO|Agricultural Waste Burning,Mt CO/yr,3.357151437,3.13584507,2.767775117,2.503912183,2.417814727,2.398756613,2.32660296,2.242206019,2.168173036,2.112054075
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CO|Agriculture,Mt CO/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CO|Energy Sector,Mt CO/yr,4.082231695,4.622681954,4.786915095,4.987709526,4.939627367,4.465028333,3.900773687,3.19399176,2.361827755,1.579233168
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CO|Forest Burning,Mt CO/yr,30.02080512,41.7211015,26.31353477,24.05086091,21.13864861,19.1796066,17.35488243,15.6736053,14.03434786,12.4553831
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CO|Grassland Burning,Mt CO/yr,21.3690237,21.16928651,20.8726539,20.54620891,20.1222584,19.71934646,19.26918603,18.71893989,18.10381366,17.44036242
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CO|Industrial Sector,Mt CO/yr,7.56251935,7.210586828,7.778457528,7.683073843,7.392391788,6.877887218,6.271565165,5.598430212,4.977944682,4.434946734
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CO|Peat Burning,Mt CO/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CO|Residential Commercial Other,Mt CO/yr,8.32348164,9.448493677,8.738955956,8.459611206,7.884245098,6.714568193,5.501716209,4.361136577,3.330702426,2.485319659
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CO|Solvents,Mt CO/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CO|Transportation Sector,Mt CO/yr,25.6143697,22.55466539,15.96482102,12.2333545,10.43531142,9.689267397,8.959275431,8.138799431,7.219550805,6.194267508
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|CO|Waste,Mt CO/yr,5.921362652,5.157351542,3.03985022,1.615634001,1.227451762,0.976190211,0.653158286,0.380425594,0.221480706,0.140950811
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|NH3,Mt NH3/yr,8.066305258,8.476422579,8.994567907,9.380158171,9.565516263,9.504257345,9.191769191,8.744882313,8.104768943,7.510288391
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|NH3|Agricultural Waste Burning,Mt NH3/yr,0.053599262,0.057553401,0.063853579,0.069102907,0.071721022,0.072514516,0.071377301,0.069578587,0.067301899,0.065369837
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|NH3|Agriculture,Mt NH3/yr,5.950852331,6.386348442,7.096148443,7.654238983,7.927082914,7.962924353,7.777178317,7.457190766,6.924947967,6.419181215
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|NH3|Energy Sector,Mt NH3/yr,0.151408598,0.161671684,0.155654968,0.152657269,0.144303999,0.129614348,0.110675835,0.090316852,0.068668191,0.049580506
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|NH3|Forest Burning,Mt NH3/yr,0.410783352,0.410783352,0.410783352,0.410783352,0.410783352,0.410783352,0.410783352,0.410783352,0.410783352,0.410783352
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|NH3|Grassland Burning,Mt NH3/yr,0.208121749,0.208121749,0.208121749,0.208121749,0.208121749,0.208121749,0.208121749,0.208121749,0.208121749,0.208121749
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|NH3|Industrial Sector,Mt NH3/yr,0.196892349,0.196961509,0.226240273,0.232167621,0.228038717,0.215108668,0.196225387,0.173027957,0.152568274,0.132828098
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|NH3|Peat Burning,Mt NH3/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|NH3|Residential Commercial Other,Mt NH3/yr,0.23800514,0.254232159,0.254132833,0.239378946,0.212991683,0.181547621,0.145375817,0.109359553,0.076203022,0.049355125
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|NH3|Solvents,Mt NH3/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|NH3|Transportation Sector,Mt NH3/yr,0.03645741,0.035737849,0.037857355,0.040274253,0.041481905,0.042306285,0.04243955,0.041795273,0.04042712,0.038000744
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|NH3|Waste,Mt NH3/yr,0.820185067,0.765012433,0.541775356,0.373433091,0.320990921,0.281336452,0.229591883,0.184708223,0.155747369,0.137067766
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|NOx,Mt NOx/yr,12.24001656,11.51781957,10.96809026,10.29737999,9.675212946,8.702172193,7.548972615,6.202867664,5.045280168,4.011861526
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|NOx|Agricultural Waste Burning,Mt NOx/yr,0.138110303,0.1291035,0.114039394,0.10315402,0.099262211,0.098328081,0.095137655,0.091420757,0.088155255,0.08572873
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|NOx|Agriculture,Mt NOx/yr,0.483728581,0.505973913,0.5620913,0.596890104,0.611652467,0.610200651,0.594995321,0.572433213,0.53736259,0.503545494
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|NOx|Energy Sector,Mt NOx/yr,2.418877024,1.875700625,2.308700218,2.217763351,2.046711646,1.687592049,1.307277762,0.791515925,0.447447116,0.191767865
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|NOx|Forest Burning,Mt NOx/yr,0.912384233,1.21393172,0.800768973,0.73176173,0.645572086,0.584570845,0.527032473,0.473272442,0.420608592,0.369551242
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|NOx|Grassland Burning,Mt NOx/yr,1.192409635,1.167882565,1.125208745,1.081878591,1.034469307,0.989221525,0.942704858,0.892566978,0.840779646,0.788319286
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|NOx|Industrial Sector,Mt NOx/yr,1.270144011,1.242668738,1.530637288,1.607090538,1.617708763,1.499853197,1.338050103,1.155738771,0.960520292,0.784817731
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|NOx|Peat Burning,Mt NOx/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|NOx|Residential Commercial Other,Mt NOx/yr,0.505724759,0.533194775,0.541722969,0.516271378,0.46895019,0.394893098,0.319896116,0.24987546,0.183025656,0.1279751
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|NOx|Solvents,Mt NOx/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|NOx|Transportation Sector,Mt NOx/yr,4.425031764,4.071510003,3.527472165,3.200517793,2.967474275,2.691976665,2.32703505,1.920304847,1.535565909,1.140408928
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|NOx|Waste,Mt NOx/yr,0.893606249,0.77785373,0.457449205,0.24205248,0.183412,0.145536082,0.096843278,0.055739271,0.031815114,0.01974715
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|OC,Mt OC/yr,4.148756599,4.847734659,3.701556544,3.402171843,3.191145023,2.909512912,2.624249168,2.349314021,2.120277644,1.928926465
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|OC|Agricultural Waste Burning,Mt OC/yr,0.111024553,0.103571144,0.09124027,0.082437879,0.079570519,0.07901051,0.076615469,0.073724767,0.071033903,0.068922642
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|OC|Agriculture,Mt OC/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|OC|Energy Sector,Mt OC/yr,0.054420266,0.059522043,0.065802887,0.067002925,0.063029509,0.052219036,0.040078081,0.018194346,0.008959184,0.002744977
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|OC|Forest Burning,Mt OC/yr,1.539915139,2.297587466,1.406018986,1.32240427,1.243718386,1.163534584,1.088020425,1.016234586,0.948345561,0.882367771
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|OC|Grassland Burning,Mt OC/yr,0.89071489,0.886468422,0.882238779,0.876952678,0.867652365,0.859125879,0.848547662,0.833583823,0.815427911,0.79422018
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|OC|Industrial Sector,Mt OC/yr,0.328178017,0.301184626,0.351929563,0.345221758,0.32427553,0.263054508,0.198838992,0.137566942,0.083341206,0.042588969
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|OC|Peat Burning,Mt OC/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|OC|Residential Commercial Other,Mt OC/yr,0.512015586,0.566887964,0.499172986,0.458986463,0.405688139,0.310517835,0.22446642,0.153115009,0.09684982,0.056342289
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|OC|Solvents,Mt OC/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|OC|Transportation Sector,Mt OC/yr,0.080796282,0.083992263,0.085625529,0.083267126,0.082931587,0.084415111,0.084296456,0.082403076,0.078558063,0.072260588
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|OC|Waste,Mt OC/yr,0.631691865,0.548520731,0.319527545,0.165898743,0.124278988,0.097635448,0.063385662,0.034491471,0.017761997,0.00947905
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|Sulfur,Mt SO2/yr,8.028311458,6.696456165,7.180620626,7.004341686,6.611859047,6.091131148,5.408256258,4.366534747,3.444003287,2.70958087
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|Sulfur|Agricultural Waste Burning,Mt SO2/yr,0.018267018,0.017049292,0.015032911,0.013587316,0.013103781,0.013000634,0.012599736,0.012122671,0.011684863,0.011345812
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|Sulfur|Agriculture,Mt SO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|Sulfur|Energy Sector,Mt SO2/yr,3.505723727,2.275814525,2.353429293,2.170877315,1.923322722,1.735211682,1.472374681,0.899435065,0.476865923,0.192698078
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|Sulfur|Forest Burning,Mt SO2/yr,0.145343873,0.231967756,0.128045695,0.118075537,0.10396161,0.096160865,0.089407019,0.083724702,0.078419183,0.073544579
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|Sulfur|Grassland Burning,Mt SO2/yr,0.149464949,0.146724166,0.1420249,0.137218797,0.131866488,0.126760495,0.121460865,0.115658939,0.109601316,0.103409899
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|Sulfur|Industrial Sector,Mt SO2/yr,3.450035264,3.282879462,3.76781336,3.822493868,3.7521043,3.458521605,3.095374708,2.706742001,2.336469991,2.011388677
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|Sulfur|Peat Burning,Mt SO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|Sulfur|Residential Commercial Other,Mt SO2/yr,0.191235703,0.215549392,0.278854408,0.343513067,0.399227487,0.41363774,0.39796571,0.355559716,0.264359935,0.178958203
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|Sulfur|Solvents,Mt SO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|Sulfur|Transportation Sector,Mt SO2/yr,0.49032831,0.458396574,0.454802075,0.376474786,0.271250939,0.2341424,0.209654747,0.187487189,0.16291863,0.135652056
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|Sulfur|Waste,Mt SO2/yr,0.077912614,0.068074997,0.040617985,0.022101,0.017021721,0.013695728,0.009418794,0.005804464,0.003683446,0.002583566
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|VOC,Mt VOC/yr,23.83017088,24.7985312,22.71614884,22.24652278,20.47649612,18.90854476,17.10678204,15.25003995,14.35567915,12.68760469
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|VOC|Agricultural Waste Burning,Mt VOC/yr,0.674032287,0.629578804,0.555674665,0.502757822,0.485804775,0.482113645,0.467853755,0.451188608,0.43662326,0.425561945
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|VOC|Agriculture,Mt VOC/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|VOC|Energy Sector,Mt VOC/yr,5.373964218,6.236703632,7.163782398,8.253215968,7.608576608,7.07708398,6.387663952,5.667802641,5.882466681,5.277396705
GCAM4,SSP4-60,R5.2LAM,CMIP6 Emissions|VOC|Forest Burning,Mt VOC/yr,5.688304233,6.385956706,5.029357372,4.605030754,4.134453298,3.731453645,3.338055858,2.95465893,2.574101634,2.197694698
